ts_code,symbol,name,industry
002160.SZ,002160,常铝股份,铝
002161.SZ,002161,远望谷,通信设备
002162.SZ,002162,悦心健康,陶瓷
002163.SZ,002163,海南发展,装修装饰
002164.SZ,002164,宁波东力,机械基件
002165.SZ,002165,红宝丽,化工原料
002166.SZ,002166,莱茵生物,中成药
002167.SZ,002167,东方锆业,小金属
002168.SZ,002168,惠程科技,互联网
002169.SZ,002169,智光电气,电气设备
002170.SZ,002170,芭田股份,农药化肥
002171.SZ,002171,楚江新材,铜
002172.SZ,002172,澳洋健康,医疗保健
002173.SZ,002173,创新医疗,医疗保健
002174.SZ,002174,游族网络,互联网
002175.SZ,002175,东方智造,电器仪表
002176.SZ,002176,江特电机,小金属
002177.SZ,002177,御银股份,其他商业
002178.SZ,002178,延华智能,软件服务
002179.SZ,002179,中航光电,元器件
002180.SZ,002180,纳思达,IT设备
002181.SZ,002181,粤传媒,出版业
002182.SZ,002182,宝武镁业,小金属
002183.SZ,002183,怡亚通,仓储物流
002184.SZ,002184,海得控制,软件服务
002185.SZ,002185,华天科技,半导体
002186.SZ,002186,全聚德,酒店餐饮
002187.SZ,002187,广百股份,百货
002188.SZ,002188,中天服务,房产服务
002189.SZ,002189,中光学,元器件
002190.SZ,002190,成飞集成,汽车配件
002191.SZ,002191,劲嘉股份,广告包装
002192.SZ,002192,融捷股份,小金属
002193.SZ,002193,如意集团,纺织
002194.SZ,002194,武汉凡谷,通信设备
002195.SZ,002195,岩山科技,软件服务
002196.SZ,002196,方正电机,纺织机械
002197.SZ,002197,证通电子,IT设备
002198.SZ,002198,嘉应制药,中成药
002199.SZ,002199,东晶电子,元器件
002200.SZ,002200,ST交投,建筑工程
002201.SZ,002201,正威新材,玻璃
002202.SZ,002202,金风科技,电气设备
002203.SZ,002203,海亮股份,铜
002204.SZ,002204,大连重工,专用机械
002205.SZ,002205,国统股份,其他建材
002206.SZ,002206,海利得,化纤
002207.SZ,002207,准油股份,石油开采
002208.SZ,002208,合肥城建,区域地产
002209.SZ,002209,达意隆,轻工机械
002210.SZ,002210,飞马国际,环境保护
002211.SZ,002211,宏达新材,橡胶
002212.SZ,002212,天融信,软件服务
002213.SZ,002213,大为股份,半导体
002214.SZ,002214,大立科技,电器仪表
002215.SZ,002215,诺普信,农药化肥
002216.SZ,002216,三全食品,食品
002217.SZ,002217,合力泰,元器件
002218.SZ,002218,拓日新能,电气设备
002219.SZ,002219,新里程,医疗保健
002221.SZ,002221,东华能源,石油贸易
002222.SZ,002222,福晶科技,元器件
002223.SZ,002223,鱼跃医疗,医疗保健
002224.SZ,002224,三力士,橡胶
002225.SZ,002225,濮耐股份,其他建材
002226.SZ,002226,江南化工,化工原料
002227.SZ,002227,奥特迅,电气设备
002228.SZ,002228,合兴包装,广告包装
002229.SZ,002229,鸿博股份,广告包装
002230.SZ,002230,科大讯飞,软件服务
002231.SZ,002231,奥维通信,通信设备
002232.SZ,002232,启明信息,软件服务
002233.SZ,002233,塔牌集团,水泥
002234.SZ,002234,民和股份,农业综合
002235.SZ,002235,安妮股份,造纸
002236.SZ,002236,大华股份,IT设备
002237.SZ,002237,恒邦股份,黄金
002238.SZ,002238,天威视讯,影视音像
002239.SZ,002239,奥特佳,汽车配件
002240.SZ,002240,盛新锂能,小金属
002241.SZ,002241,歌尔股份,元器件
002242.SZ,002242,九阳股份,家用电器
002243.SZ,002243,力合科创,塑料
002244.SZ,002244,滨江集团,区域地产
002245.SZ,002245,蔚蓝锂芯,电气设备
002246.SZ,002246,北化股份,化工原料
002247.SZ,002247,聚力文化,其他建材
002248.SZ,002248,华东数控,机床制造
002249.SZ,002249,大洋电机,电气设备
002250.SZ,002250,联化科技,化工原料
002251.SZ,002251,*ST步高,超市连锁
002252.SZ,002252,上海莱士,生物制药
002253.SZ,002253,川大智胜,软件服务
002254.SZ,002254,泰和新材,化纤
002255.SZ,002255,海陆重工,专用机械
002256.SZ,002256,兆新股份,新型电力
002258.SZ,002258,利尔化学,农药化肥
002259.SZ,002259,ST升达,供气供热
002261.SZ,002261,拓维信息,软件服务
002262.SZ,002262,恩华药业,化学制药
002263.SZ,002263,大东南,塑料
002264.SZ,002264,新华都,互联网
002265.SZ,002265,建设工业,专用机械
002266.SZ,002266,浙富控股,环境保护
002267.SZ,002267,陕天然气,供气供热
002268.SZ,002268,电科网安,软件服务
002269.SZ,002269,美邦服饰,服饰
002270.SZ,002270,华明装备,电气设备
002271.SZ,002271,东方雨虹,其他建材
002272.SZ,002272,川润股份,机械基件
002273.SZ,002273,水晶光电,元器件
002274.SZ,002274,华昌化工,农药化肥
002275.SZ,002275,桂林三金,中成药
002276.SZ,002276,万马股份,电气设备
002277.SZ,002277,友阿股份,百货
002278.SZ,002278,神开股份,化工机械
002279.SZ,002279,久其软件,软件服务
002280.SZ,002280,联络互动,软件服务
002281.SZ,002281,光迅科技,通信设备
002282.SZ,002282,博深股份,机械基件
002283.SZ,002283,天润工业,汽车配件
002284.SZ,002284,亚太股份,汽车配件
002285.SZ,002285,世联行,房产服务
002286.SZ,002286,保龄宝,食品
002287.SZ,002287,奇正藏药,中成药
002288.SZ,002288,超华科技,元器件
002289.SZ,002289,ST宇顺,元器件
002290.SZ,002290,禾盛新材,家用电器
002291.SZ,002291,遥望科技,广告包装
002292.SZ,002292,奥飞娱乐,影视音像
002293.SZ,002293,罗莱生活,纺织
002294.SZ,002294,信立泰,化学制药
002295.SZ,002295,精艺股份,铜
002296.SZ,002296,辉煌科技,通信设备
002297.SZ,002297,博云新材,航空
002298.SZ,002298,中电兴发,软件服务
002299.SZ,002299,圣农发展,农业综合
002300.SZ,002300,太阳电缆,电气设备
002301.SZ,002301,齐心集团,文教休闲
002302.SZ,002302,西部建设,水泥
002303.SZ,002303,美盈森,造纸
002304.SZ,002304,洋河股份,白酒
002305.SZ,002305,南国置业,区域地产
002306.SZ,002306,中科云网,酒店餐饮
002307.SZ,002307,北新路桥,建筑工程
002308.SZ,002308,威创股份,IT设备
002309.SZ,002309,ST中利,电气设备
002310.SZ,002310,东方园林,建筑工程
002311.SZ,002311,海大集团,饲料
002312.SZ,002312,川发龙蟒,化工原料
002313.SZ,002313,日海智能,通信设备
002314.SZ,002314,南山控股,区域地产
002315.SZ,002315,焦点科技,互联网
002316.SZ,002316,亚联发展,软件服务
002317.SZ,002317,众生药业,中成药
002318.SZ,002318,久立特材,特种钢
002319.SZ,002319,乐通股份,染料涂料
002320.SZ,002320,海峡股份,水运
002321.SZ,002321,华英农业,农业综合
002322.SZ,002322,理工能科,软件服务
002323.SZ,002323,雅博股份,建筑工程
002324.SZ,002324,普利特,塑料
002325.SZ,002325,洪涛股份,装修装饰
002326.SZ,002326,永太科技,化工原料
002327.SZ,002327,富安娜,纺织
002328.SZ,002328,新朋股份,汽车配件
002329.SZ,002329,皇氏集团,乳制品
002330.SZ,002330,得利斯,食品
002331.SZ,002331,皖通科技,软件服务
002332.SZ,002332,仙琚制药,化学制药
002333.SZ,002333,罗普斯金,其他建材
002334.SZ,002334,英威腾,电气设备
002335.SZ,002335,科华数据,电气设备
002336.SZ,002336,人人乐,超市连锁
002337.SZ,002337,赛象科技,化工机械
002338.SZ,002338,奥普光电,电器仪表
002339.SZ,002339,积成电子,电气设备
002340.SZ,002340,格林美,小金属
002341.SZ,002341,新纶新材,化工原料
002342.SZ,002342,巨力索具,机械基件
002343.SZ,002343,慈文传媒,影视音像
002344.SZ,002344,海宁皮城,商品城
002345.SZ,002345,潮宏基,服饰
002346.SZ,002346,柘中股份,电气设备
002347.SZ,002347,泰尔股份,机械基件
002348.SZ,002348,高乐股份,文教休闲
002349.SZ,002349,精华制药,中成药
002350.SZ,002350,北京科锐,电气设备
002351.SZ,002351,漫步者,IT设备
002352.SZ,002352,顺丰控股,仓储物流
002353.SZ,002353,杰瑞股份,化工机械
002354.SZ,002354,天娱数科,互联网
002355.SZ,002355,兴民智通,汽车配件
002356.SZ,002356,赫美集团,其他商业
002357.SZ,002357,富临运业,公路
002358.SZ,002358,森源电气,电气设备
002360.SZ,002360,同德化工,化工原料
002361.SZ,002361,神剑股份,化工原料
002362.SZ,002362,汉王科技,软件服务
002363.SZ,002363,隆基机械,汽车配件
002364.SZ,002364,中恒电气,电气设备
002365.SZ,002365,永安药业,化学制药
002366.SZ,002366,融发核电,专用机械
002367.SZ,002367,康力电梯,运输设备
002368.SZ,002368,太极股份,软件服务
002369.SZ,002369,卓翼科技,通信设备
002370.SZ,002370,亚太药业,化学制药
002371.SZ,002371,北方华创,半导体
002372.SZ,002372,伟星新材,其他建材
002373.SZ,002373,千方科技,软件服务
002374.SZ,002374,中锐股份,广告包装
002375.SZ,002375,亚厦股份,装修装饰
002376.SZ,002376,新北洋,IT设备
002377.SZ,002377,国创高新,其他建材
002378.SZ,002378,章源钨业,小金属
002379.SZ,002379,宏创控股,铝
002380.SZ,002380,科远智慧,软件服务
002381.SZ,002381,双箭股份,橡胶
002382.SZ,002382,蓝帆医疗,医疗保健
002383.SZ,002383,合众思壮,通信设备
002384.SZ,002384,东山精密,元器件
002385.SZ,002385,大北农,饲料
002386.SZ,002386,天原股份,化工原料
002387.SZ,002387,维信诺,元器件
002388.SZ,002388,新亚制程,元器件
002389.SZ,002389,航天彩虹,航空
002390.SZ,002390,信邦制药,医药商业
002391.SZ,002391,长青股份,农药化肥
002392.SZ,002392,北京利尔,其他建材
002393.SZ,002393,力生制药,化学制药
002394.SZ,002394,联发股份,纺织
002395.SZ,002395,双象股份,塑料
002396.SZ,002396,星网锐捷,通信设备
002397.SZ,002397,梦洁股份,纺织
002398.SZ,002398,垒知集团,其他建材
002399.SZ,002399,海普瑞,化学制药
002400.SZ,002400,省广集团,广告包装
002401.SZ,002401,中远海科,软件服务
002402.SZ,002402,和而泰,元器件
002403.SZ,002403,爱仕达,家用电器
002404.SZ,002404,嘉欣丝绸,纺织
002405.SZ,002405,四维图新,软件服务
002406.SZ,002406,远东传动,汽车配件
002407.SZ,002407,多氟多,化工原料
002408.SZ,002408,齐翔腾达,化工原料
002409.SZ,002409,雅克科技,半导体
002410.SZ,002410,广联达,软件服务
002412.SZ,002412,汉森制药,中成药
002413.SZ,002413,雷科防务,通信设备
002414.SZ,002414,高德红外,电器仪表
002415.SZ,002415,海康威视,IT设备
002416.SZ,002416,爱施德,电器连锁
002418.SZ,002418,康盛股份,家用电器
002419.SZ,002419,天虹股份,百货
002420.SZ,002420,毅昌科技,家用电器
002421.SZ,002421,达实智能,软件服务
002422.SZ,002422,科伦药业,化学制药
002423.SZ,002423,中粮资本,多元金融
002424.SZ,002424,贵州百灵,中成药
002425.SZ,002425,凯撒文化,互联网
002426.SZ,002426,胜利精密,元器件
002427.SZ,002427,尤夫股份,化纤
002428.SZ,002428,云南锗业,小金属
002429.SZ,002429,兆驰股份,家用电器
002430.SZ,002430,杭氧股份,化工机械
002431.SZ,002431,棕榈股份,建筑工程
002432.SZ,002432,九安医疗,医疗保健
002433.SZ,002433,*ST太安,中成药
002434.SZ,002434,万里扬,汽车配件
002435.SZ,002435,长江健康,化学制药
002436.SZ,002436,兴森科技,元器件
002437.SZ,002437,誉衡药业,化学制药
002438.SZ,002438,江苏神通,机械基件
002439.SZ,002439,启明星辰,软件服务
002440.SZ,002440,闰土股份,染料涂料
002441.SZ,002441,众业达,电气设备
002442.SZ,002442,龙星化工,化工原料
002443.SZ,002443,金洲管道,钢加工
002444.SZ,002444,巨星科技,轻工机械
002445.SZ,002445,中南文化,钢加工
002446.SZ,002446,盛路通信,通信设备
002448.SZ,002448,中原内配,汽车配件
002449.SZ,002449,国星光电,半导体
002451.SZ,002451,摩恩电气,电气设备
002452.SZ,002452,长高电新,电气设备
002453.SZ,002453,华软科技,化工原料
002454.SZ,002454,松芝股份,汽车配件
002455.SZ,002455,百川股份,化工原料
002456.SZ,002456,欧菲光,元器件
002457.SZ,002457,青龙管业,塑料
002458.SZ,002458,益生股份,农业综合
002459.SZ,002459,晶澳科技,电气设备
002460.SZ,002460,赣锋锂业,小金属
002461.SZ,002461,珠江啤酒,啤酒
002462.SZ,002462,嘉事堂,医药商业
002463.SZ,002463,沪电股份,元器件
002465.SZ,002465,海格通信,通信设备
002466.SZ,002466,天齐锂业,小金属
002467.SZ,002467,二六三,互联网
002468.SZ,002468,申通快递,仓储物流
002469.SZ,002469,三维化学,化工原料
002470.SZ,002470,金正大,农药化肥
002471.SZ,002471,中超控股,电气设备
002472.SZ,002472,双环传动,汽车配件
002474.SZ,002474,榕基软件,软件服务
002475.SZ,002475,立讯精密,元器件
002476.SZ,002476,宝莫股份,化工原料
002478.SZ,002478,常宝股份,钢加工
002479.SZ,002479,富春环保,环境保护
002480.SZ,002480,新筑股份,机械基件
002481.SZ,002481,双塔食品,食品
002482.SZ,002482,*ST广田,装修装饰
002483.SZ,002483,润邦股份,工程机械
002484.SZ,002484,江海股份,元器件
002485.SZ,002485,ST雪发,商贸代理
002486.SZ,002486,嘉麟杰,服饰
002487.SZ,002487,大金重工,电气设备
002488.SZ,002488,金固股份,汽车配件
002489.SZ,002489,浙江永强,家居用品
002490.SZ,002490,山东墨龙,化工机械
002491.SZ,002491,通鼎互联,通信设备
002492.SZ,002492,恒基达鑫,仓储物流
002493.SZ,002493,荣盛石化,化纤
002494.SZ,002494,华斯股份,服饰
002495.SZ,002495,佳隆股份,食品
002496.SZ,002496,辉丰股份,农药化肥
002497.SZ,002497,雅化集团,小金属
002498.SZ,002498,汉缆股份,电气设备
002500.SZ,002500,山西证券,证券
002501.SZ,002501,利源股份,铝
002502.SZ,002502,ST鼎龙,互联网
002505.SZ,002505,鹏都农牧,商贸代理
002506.SZ,002506,协鑫集成,电气设备
002507.SZ,002507,涪陵榨菜,食品
002508.SZ,002508,老板电器,家用电器
002510.SZ,002510,天汽模,汽车配件
002511.SZ,002511,中顺洁柔,造纸
002512.SZ,002512,达华智能,元器件
002513.SZ,002513,蓝丰生化,农药化肥
002514.SZ,002514,宝馨科技,机械基件
002515.SZ,002515,金字火腿,食品
002516.SZ,002516,旷达科技,汽车配件
002517.SZ,002517,恺英网络,互联网
002518.SZ,002518,科士达,电气设备
002519.SZ,002519,银河电子,通信设备
002520.SZ,002520,日发精机,机床制造
002521.SZ,002521,齐峰新材,造纸
002522.SZ,002522,浙江众成,塑料
002523.SZ,002523,天桥起重,工程机械
002524.SZ,002524,光正眼科,医疗保健
002526.SZ,002526,山东矿机,工程机械
002527.SZ,002527,新时达,电器仪表
002528.SZ,002528,英飞拓,IT设备
002529.SZ,002529,海源复材,专用机械
002530.SZ,002530,金财互联,专用机械
002531.SZ,002531,天顺风能,电气设备
002532.SZ,002532,天山铝业,铝
002533.SZ,002533,金杯电工,电气设备
002534.SZ,002534,西子洁能,专用机械
002535.SZ,002535,林州重机,工程机械
002536.SZ,002536,飞龙股份,汽车配件
002537.SZ,002537,海联金汇,汽车配件
002538.SZ,002538,司尔特,农药化肥
002539.SZ,002539,云图控股,农药化肥
002540.SZ,002540,亚太科技,铝
002541.SZ,002541,鸿路钢构,钢加工
002542.SZ,002542,中化岩土,建筑工程
002543.SZ,002543,万和电气,家用电器
002544.SZ,002544,普天科技,通信设备
002545.SZ,002545,东方铁塔,农药化肥
002546.SZ,002546,新联电子,电气设备
002547.SZ,002547,春兴精工,汽车配件
002548.SZ,002548,金新农,饲料
002549.SZ,002549,凯美特气,环境保护
002550.SZ,002550,千红制药,生物制药
002551.SZ,002551,尚荣医疗,医疗保健
002552.SZ,002552,宝鼎科技,元器件
002553.SZ,002553,南方精工,汽车配件
002554.SZ,002554,惠博普,石油开采
002555.SZ,002555,三七互娱,互联网
002556.SZ,002556,辉隆股份,农药化肥
002557.SZ,002557,洽洽食品,食品
002558.SZ,002558,巨人网络,互联网
002559.SZ,002559,亚威股份,机床制造
002560.SZ,002560,通达股份,电气设备
002561.SZ,002561,徐家汇,百货
002562.SZ,002562,兄弟科技,化学制药
002563.SZ,002563,森马服饰,服饰
002564.SZ,002564,*ST天沃,化工机械
002565.SZ,002565,顺灏股份,造纸
002566.SZ,002566,益盛药业,中成药
002567.SZ,002567,唐人神,饲料
002568.SZ,002568,百润股份,红黄酒
002569.SZ,002569,ST步森,服饰
002570.SZ,002570,贝因美,乳制品
002571.SZ,002571,德力股份,家居用品
002572.SZ,002572,索菲亚,家居用品
002573.SZ,002573,清新环境,环境保护
002574.SZ,002574,明牌珠宝,服饰
002575.SZ,002575,群兴玩具,文教休闲
002576.SZ,002576,通达动力,电气设备
002577.SZ,002577,雷柏科技,IT设备
002578.SZ,002578,闽发铝业,铝
002579.SZ,002579,中京电子,元器件
002580.SZ,002580,圣阳股份,电气设备
002581.SZ,002581,未名医药,生物制药
002582.SZ,002582,好想你,食品
002583.SZ,002583,海能达,通信设备
002584.SZ,002584,西陇科学,化工原料
002585.SZ,002585,双星新材,塑料
002586.SZ,002586,*ST围海,建筑工程
002587.SZ,002587,奥拓电子,元器件
002588.SZ,002588,史丹利,农药化肥
002589.SZ,002589,瑞康医药,医药商业
002590.SZ,002590,万安科技,汽车配件
002591.SZ,002591,恒大高新,环境保护
002592.SZ,002592,ST八菱,汽车配件
002593.SZ,002593,日上集团,钢加工
002594.SZ,002594,比亚迪,汽车整车
002595.SZ,002595,豪迈科技,专用机械
002596.SZ,002596,海南瑞泽,其他建材
002597.SZ,002597,金禾实业,食品
002598.SZ,002598,山东章鼓,机械基件
002599.SZ,002599,盛通股份,广告包装
002600.SZ,002600,领益智造,元器件
002601.SZ,002601,龙佰集团,化工原料
002602.SZ,002602,世纪华通,互联网
002603.SZ,002603,以岭药业,中成药
002605.SZ,002605,姚记科技,互联网
002606.SZ,002606,大连电瓷,电气设备
002607.SZ,002607,中公教育,文教休闲
